item_id, type, equip_pos, open_level, role_limit, unique, change_shape, sale_currency_type, sale_price, strengthenable, strength_level_limit, can_has_hole, base_attr_1, base_attr_1_value, base_attr_2, base_attr_2_value, base_attr_3, base_attr_3_value, stone_slots, quality_level, extra_attr_random, extra_attr_count, extra_attr_packid, extra_attr_1, extra_attr_1_value, extra_attr_2, extra_attr_2_value, extra_attr_3, extra_attr_3_value, extra_attr_4, extra_attr_4_value, extra_attr_5, extra_attr_5_value, 
192702 ,  9 ,  9 ,  70 ,  1 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  11 ,  191 ,  29 ,  40 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  407001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193702 ,  9 ,  9 ,  70 ,  1 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  11 ,  254 ,  29 ,  54 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  407001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192703 ,  9 ,  9 ,  70 ,  2 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  9 ,  191 ,  29 ,  40 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  407002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193703 ,  9 ,  9 ,  70 ,  2 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  9 ,  254 ,  29 ,  54 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  407002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192801 ,  9 ,  9 ,  80 ,  3 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  9 ,  210 ,  29 ,  45 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  408003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193801 ,  9 ,  9 ,  80 ,  3 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  9 ,  282 ,  29 ,  61 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  408003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192802 ,  9 ,  9 ,  80 ,  1 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  11 ,  215 ,  29 ,  45 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  408001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193802 ,  9 ,  9 ,  80 ,  1 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  11 ,  287 ,  29 ,  61 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  408001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
192803 ,  9 ,  9 ,  80 ,  2 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  9 ,  215 ,  29 ,  45 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  408002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
193803 ,  9 ,  9 ,  80 ,  2 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  9 ,  287 ,  29 ,  61 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  408002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
161200 ,  5 ,  5 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  2 ,  236 ,  10 ,  70 ,  12 ,  70 ,  1 ,  1 ,  1 ,  1 ,  302000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162200 ,  5 ,  5 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  2 ,  318 ,  10 ,  95 ,  12 ,  95 ,  1 ,  2 ,  1 ,  1 ,  302000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163200 ,  5 ,  5 ,  25 ,  0 ,  0 ,  0 ,  1 ,  625 ,  1 ,  10 ,  1 ,  2 ,  430 ,  10 ,  129 ,  12 ,  129 ,  2 ,  3 ,  1 ,  2 ,  302000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
161300 ,  5 ,  5 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  2 ,  316 ,  10 ,  94 ,  12 ,  94 ,  1 ,  1 ,  1 ,  1 ,  303000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162300 ,  5 ,  5 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  2 ,  426 ,  10 ,  127 ,  12 ,  127 ,  1 ,  2 ,  1 ,  1 ,  303000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163300 ,  5 ,  5 ,  35 ,  0 ,  0 ,  0 ,  1 ,  875 ,  1 ,  10 ,  1 ,  2 ,  575 ,  10 ,  172 ,  12 ,  172 ,  2 ,  3 ,  1 ,  2 ,  303000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
161401 ,  5 ,  5 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  366 ,  10 ,  116 ,  12 ,  106 ,  1 ,  1 ,  1 ,  1 ,  304003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162401 ,  5 ,  5 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  490 ,  10 ,  154 ,  12 ,  144 ,  1 ,  2 ,  1 ,  1 ,  304003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163401 ,  5 ,  5 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  658 ,  10 ,  204 ,  12 ,  194 ,  2 ,  3 ,  1 ,  2 ,  304003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
161402 ,  5 ,  5 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  356 ,  10 ,  106 ,  12 ,  116 ,  1 ,  1 ,  1 ,  1 ,  304001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162402 ,  5 ,  5 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  480 ,  10 ,  144 ,  12 ,  154 ,  1 ,  2 ,  1 ,  1 ,  304001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163402 ,  5 ,  5 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  648 ,  10 ,  194 ,  12 ,  204 ,  2 ,  3 ,  1 ,  2 ,  304001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
161403 ,  5 ,  5 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  361 ,  10 ,  111 ,  12 ,  106 ,  1 ,  1 ,  1 ,  1 ,  304002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162403 ,  5 ,  5 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  485 ,  10 ,  149 ,  12 ,  144 ,  1 ,  2 ,  1 ,  1 ,  304002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163403 ,  5 ,  5 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  653 ,  10 ,  199 ,  12 ,  194 ,  2 ,  3 ,  1 ,  2 ,  304002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
164400 ,  5 ,  5 ,  1 ,  0 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  2 ,  875 ,  10 ,  262 ,  12 ,  262 ,  3 ,  4 ,  1 ,  3 ,  304000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162501 ,  5 ,  5 ,  50 ,  3 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  598 ,  10 ,  186 ,  12 ,  176 ,  1 ,  2 ,  1 ,  1 ,  305003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163501 ,  5 ,  5 ,  50 ,  3 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  804 ,  10 ,  248 ,  12 ,  238 ,  2 ,  3 ,  1 ,  2 ,  305003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162502 ,  5 ,  5 ,  50 ,  1 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  588 ,  10 ,  176 ,  12 ,  186 ,  1 ,  2 ,  1 ,  1 ,  305001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163502 ,  5 ,  5 ,  50 ,  1 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  794 ,  10 ,  238 ,  12 ,  248 ,  2 ,  3 ,  1 ,  2 ,  305001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162503 ,  5 ,  5 ,  50 ,  2 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  593 ,  10 ,  181 ,  12 ,  176 ,  1 ,  2 ,  1 ,  1 ,  305002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163503 ,  5 ,  5 ,  50 ,  2 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  2 ,  799 ,  10 ,  243 ,  12 ,  238 ,  2 ,  3 ,  1 ,  2 ,  305002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162601 ,  5 ,  5 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  706 ,  10 ,  218 ,  12 ,  208 ,  1 ,  2 ,  1 ,  1 ,  306003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163601 ,  5 ,  5 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  950 ,  10 ,  292 ,  12 ,  282 ,  2 ,  3 ,  1 ,  2 ,  306003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
164601 ,  5 ,  5 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  1279 ,  10 ,  390 ,  12 ,  380 ,  3 ,  4 ,  1 ,  3 ,  306003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162602 ,  5 ,  5 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  696 ,  10 ,  208 ,  12 ,  218 ,  1 ,  2 ,  1 ,  1 ,  306001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163602 ,  5 ,  5 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  940 ,  10 ,  282 ,  12 ,  292 ,  2 ,  3 ,  1 ,  2 ,  306001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
164602 ,  5 ,  5 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  1269 ,  10 ,  380 ,  12 ,  390 ,  3 ,  4 ,  1 ,  3 ,  306001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162603 ,  5 ,  5 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  701 ,  10 ,  213 ,  12 ,  208 ,  1 ,  2 ,  1 ,  1 ,  306002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163603 ,  5 ,  5 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  945 ,  10 ,  287 ,  12 ,  282 ,  2 ,  3 ,  1 ,  2 ,  306002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
164603 ,  5 ,  5 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  2 ,  1274 ,  10 ,  385 ,  12 ,  380 ,  3 ,  4 ,  1 ,  3 ,  306002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162701 ,  5 ,  5 ,  70 ,  3 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  814 ,  10 ,  251 ,  12 ,  241 ,  1 ,  2 ,  1 ,  1 ,  307003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163701 ,  5 ,  5 ,  70 ,  3 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  1096 ,  10 ,  335 ,  12 ,  325 ,  2 ,  3 ,  1 ,  2 ,  307003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162702 ,  5 ,  5 ,  70 ,  1 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  804 ,  10 ,  241 ,  12 ,  251 ,  1 ,  2 ,  1 ,  1 ,  307001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163702 ,  5 ,  5 ,  70 ,  1 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  1086 ,  10 ,  325 ,  12 ,  335 ,  2 ,  3 ,  1 ,  2 ,  307001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162703 ,  5 ,  5 ,  70 ,  2 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  809 ,  10 ,  246 ,  12 ,  241 ,  1 ,  2 ,  1 ,  1 ,  307002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163703 ,  5 ,  5 ,  70 ,  2 ,  0 ,  0 ,  1 ,  1750 ,  1 ,  10 ,  1 ,  2 ,  1091 ,  10 ,  330 ,  12 ,  325 ,  2 ,  3 ,  1 ,  2 ,  307002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162801 ,  5 ,  5 ,  80 ,  3 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  922 ,  10 ,  283 ,  12 ,  273 ,  1 ,  2 ,  1 ,  1 ,  308003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163801 ,  5 ,  5 ,  80 ,  3 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  1242 ,  10 ,  379 ,  12 ,  369 ,  2 ,  3 ,  1 ,  2 ,  308003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162802 ,  5 ,  5 ,  80 ,  1 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  912 ,  10 ,  273 ,  12 ,  283 ,  1 ,  2 ,  1 ,  1 ,  308001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163802 ,  5 ,  5 ,  80 ,  1 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  1232 ,  10 ,  369 ,  12 ,  379 ,  2 ,  3 ,  1 ,  2 ,  308001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
162803 ,  5 ,  5 ,  80 ,  2 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  917 ,  10 ,  278 ,  12 ,  273 ,  1 ,  2 ,  1 ,  1 ,  308002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
163803 ,  5 ,  5 ,  80 ,  2 ,  0 ,  0 ,  1 ,  2000 ,  1 ,  10 ,  1 ,  2 ,  1237 ,  10 ,  374 ,  12 ,  369 ,  2 ,  3 ,  1 ,  2 ,  308002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123200 ,  8 ,  8 ,  23 ,  0 ,  0 ,  0 ,  1 ,  575 ,  1 ,  10 ,  1 ,  9 ,  180 ,  11 ,  180 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  403000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
121300 ,  8 ,  8 ,  30 ,  0 ,  0 ,  0 ,  1 ,  750 ,  1 ,  10 ,  1 ,  9 ,  124 ,  11 ,  124 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  403000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122300 ,  8 ,  8 ,  30 ,  0 ,  0 ,  0 ,  1 ,  750 ,  1 ,  10 ,  1 ,  9 ,  167 ,  11 ,  167 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  403000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123300 ,  8 ,  8 ,  30 ,  0 ,  0 ,  0 ,  1 ,  750 ,  1 ,  10 ,  1 ,  9 ,  226 ,  11 ,  226 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  403000 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
121401 ,  8 ,  8 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  165 ,  0 ,  0 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  404003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122401 ,  8 ,  8 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  221 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  404003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123401 ,  8 ,  8 ,  40 ,  3 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  296 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  404003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
121402 ,  8 ,  8 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  11 ,  170 ,  0 ,  0 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  404001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122402 ,  8 ,  8 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  11 ,  226 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  404001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123402 ,  8 ,  8 ,  40 ,  1 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  11 ,  301 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  404001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
121403 ,  8 ,  8 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  170 ,  0 ,  0 ,  0 ,  0 ,  1 ,  1 ,  1 ,  1 ,  404002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122403 ,  8 ,  8 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  226 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  404002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123403 ,  8 ,  8 ,  40 ,  2 ,  0 ,  0 ,  1 ,  1000 ,  1 ,  10 ,  1 ,  9 ,  301 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  404002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122501 ,  8 ,  8 ,  50 ,  3 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  9 ,  269 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  405003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123501 ,  8 ,  8 ,  50 ,  3 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  9 ,  362 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  405003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122502 ,  8 ,  8 ,  50 ,  1 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  11 ,  274 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  405001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123502 ,  8 ,  8 ,  50 ,  1 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  11 ,  367 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  405001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122503 ,  8 ,  8 ,  50 ,  2 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  9 ,  274 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  405002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123503 ,  8 ,  8 ,  50 ,  2 ,  0 ,  0 ,  1 ,  1250 ,  1 ,  10 ,  1 ,  9 ,  367 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  405002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122601 ,  8 ,  8 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  318 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  406003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123601 ,  8 ,  8 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  428 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  406003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
124601 ,  8 ,  8 ,  60 ,  3 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  576 ,  0 ,  0 ,  0 ,  0 ,  3 ,  4 ,  1 ,  3 ,  406003 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122602 ,  8 ,  8 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  11 ,  323 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  406001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123602 ,  8 ,  8 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  11 ,  433 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  406001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
124602 ,  8 ,  8 ,  60 ,  1 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  11 ,  581 ,  0 ,  0 ,  0 ,  0 ,  3 ,  4 ,  1 ,  3 ,  406001 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
122603 ,  8 ,  8 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  323 ,  0 ,  0 ,  0 ,  0 ,  1 ,  2 ,  1 ,  1 ,  406002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
123603 ,  8 ,  8 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  433 ,  0 ,  0 ,  0 ,  0 ,  2 ,  3 ,  1 ,  2 ,  406002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
124603 ,  8 ,  8 ,  60 ,  2 ,  0 ,  0 ,  1 ,  1500 ,  1 ,  10 ,  1 ,  9 ,  581 ,  0 ,  0 ,  0 ,  0 ,  3 ,  4 ,  1 ,  3 ,  406002 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  
